api_name,short_version,os,device,automation_backend,long_name,long_version,recommended_backend_version,deprecated_backend_versions,supported_backend_versions
"iphone","10.2","Mac 10.11","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.0","Mac 10.11","iPad Pro (9.7-inch)","appium","iPad Pro (9.7 inch) Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.2","Mac 10.11","iPad Pro (9.7-inch)","appium","iPad Pro (9.7 inch) Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.0","Mac 10.11","iPad Retina","appium","iPad Retina Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.2","Mac 10.11","iPad Retina","appium","iPad Retina Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 6s","appium","iPhone 6s Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 6s","appium","iPhone 6s Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 6s","appium","iPhone 6s Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 6s","appium","iPhone 6s Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 8 Plus","appium","iPhone 8 Plus Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 8 Plus","appium","iPhone 8 Plus Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 8 Plus","appium","iPhone 8 Plus Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 7 Plus","appium","iPhone 7 Plus Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 7 Plus","appium","iPhone 7 Plus Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 7 Plus","appium","iPhone 7 Plus Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 7 Plus","appium","iPhone 7 Plus Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","10.3","Mac 10.12","iPad Air 2","appium","iPad Air 2 Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Air 2","appium","iPad Air 2 Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Air 2","appium","iPad Air 2 Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Air 2","appium","iPad Air 2 Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","10.3","Mac 10.12","iPad Simulator","appium","iPad Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Simulator","appium","iPad Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Simulator","appium","iPad Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Simulator","appium","iPad Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 7","appium","iPhone 7 Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 7","appium","iPhone 7 Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 7","appium","iPhone 7 Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 7","appium","iPhone 7 Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 6","appium","iPhone 6 Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 6","appium","iPhone 6 Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 6","appium","iPhone 6 Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 6","appium","iPhone 6 Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 5","appium","iPhone 5 Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 8","appium","iPhone 8 Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 8","appium","iPhone 8 Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 8","appium","iPhone 8 Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 5s","appium","iPhone 5s Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 5s","appium","iPhone 5s Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 5s","appium","iPhone 5s Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 5s","appium","iPhone 5s Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone SE","appium","iPhone SE Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone SE","appium","iPhone SE Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone SE","appium","iPhone SE Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone SE","appium","iPhone SE Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","10.3","Mac 10.12","iPad Air","appium","iPad Air Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Air","appium","iPad Air Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Air","appium","iPad Air Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Air","appium","iPad Air Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad (5th generation)","appium","iPad (5th generation) Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad (5th generation)","appium","iPad (5th generation) Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad (5th generation)","appium","iPad (5th generation) Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","10.3","Mac 10.12","iPad Pro (12.9-inch)","appium","iPad Pro (12.9 inch) Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Pro (12.9-inch)","appium","iPad Pro (12.9 inch) Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Pro (12.9-inch)","appium","iPad Pro (12.9 inch) Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Pro (12.9-inch)","appium","iPad Pro (12.9 inch) Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","10.3","Mac 10.12","iPad Pro (9.7-inch)","appium","iPad Pro (9.7 inch) Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Pro (9.7-inch)","appium","iPad Pro (9.7 inch) Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Pro (9.7-inch)","appium","iPad Pro (9.7 inch) Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Pro (9.7-inch)","appium","iPad Pro (9.7 inch) Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone X","appium","iPhone X Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone X","appium","iPhone X Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone X","appium","iPhone X Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","10.3","Mac 10.12","iPhone Simulator","appium","iPhone Simulator","10.3.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","11.0","Mac 10.12","iPhone Simulator","appium","iPhone Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.1","Mac 10.12","iPhone Simulator","appium","iPhone Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","11.2","Mac 10.12","iPhone Simulator","appium","iPhone Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Pro (12.9-inch) (2nd generation)","appium","iPad Pro (12.9 inch) (2nd generation) Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Pro (12.9-inch) (2nd generation)","appium","iPad Pro (12.9 inch) (2nd generation) Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Pro (12.9-inch) (2nd generation)","appium","iPad Pro (12.9 inch) (2nd generation) Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.0","Mac 10.12","iPad Pro (10.5-inch)","appium","iPad Pro (10.5 inch) Simulator","11.0.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.1","Mac 10.12","iPad Pro (10.5-inch)","appium","iPad Pro (10.5 inch) Simulator","11.1.","1.8.0","","1.7.1,1.7.2,1.8.0"
"ipad","11.2","Mac 10.12","iPad Pro (10.5-inch)","appium","iPad Pro (10.5 inch) Simulator","11.2.","1.8.0","","1.7.1,1.7.2,1.8.0"
"iphone","9.3","Mac 10.11","iPhone 5s","appium","iPhone 5s Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone 4s","appium","iPhone 4s Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"ipad","9.3","Mac 10.11","iPad Air","appium","iPad Air Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone 6s","appium","iPhone 6s Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"ipad","9.3","Mac 10.11","iPad Simulator","appium","iPad Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"ipad","9.3","Mac 10.11","iPad Pro","appium","iPad Pro Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"ipad","9.3","Mac 10.11","iPad 2","appium","iPad 2 Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone 6","appium","iPhone 6 Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone 5","appium","iPhone 5 Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"ipad","9.3","Mac 10.11","iPad Air 2","appium","iPad Air 2 Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone Simulator","appium","iPhone Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"iphone","9.3","Mac 10.11","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"ipad","9.3","Mac 10.11","iPad Retina","appium","iPad Retina Simulator","9.3.","1.6.4","1.5.2","1.5.3,1.6.3,1.6.4,1.6.5,1.7.1"
"android","7.0","Linux","GalaxyS9HDGoogleAPI","appium","Samsung Galaxy S9 HD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS9HDGoogleAPI","appium","Samsung Galaxy S9 HD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8PlusWQHDGoogleAPI","appium","Samsung Galaxy S8 Plus WQHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8PlusWQHDGoogleAPI","appium","Samsung Galaxy S8 Plus WQHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","GalaxyNexusGoogleAPI","appium","Samsung Galaxy Nexus GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS9FHDGoogleAPI","appium","Samsung Galaxy S9 FHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS9FHDGoogleAPI","appium","Samsung Galaxy S9 FHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8GoogleAPI","appium","Samsung Galaxy S8 GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8GoogleAPI","appium","Samsung Galaxy S8 GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Nexus7FHD","appium","Google Nexus 7 HD Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS6GoogleAPI","appium","Samsung Galaxy S6 GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS6GoogleAPI","appium","Samsung Galaxy S6 GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS9PlusHDGoogleAPI","appium","Samsung Galaxy S9 Plus HD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS9PlusHDGoogleAPI","appium","Samsung Galaxy S9 Plus HD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Nexus7CGoogleAPI","appium","Google Nexus 7C GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8HDGoogleAPI","appium","Samsung Galaxy S8 HD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8HDGoogleAPI","appium","Samsung Galaxy S8 HD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","PixelCGoogleAPI","appium","Google Pixel C GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","PixelCGoogleAPI","appium","Google Pixel C GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8WQHDGoogleAPI","appium","Samsung Galaxy S8 WQHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8WQHDGoogleAPI","appium","Samsung Galaxy S8 WQHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7EdgeGoogleAPI","appium","Samsung Galaxy S7 Edge GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7EdgeGoogleAPI","appium","Samsung Galaxy S7 Edge GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS9PlusFHDGoogleAPI","appium","Samsung Galaxy S9 Plus FHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS9PlusFHDGoogleAPI","appium","Samsung Galaxy S9 Plus FHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7EdgeWQHDGoogleAPI","appium","Samsung Galaxy S7 Edge WQHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7EdgeWQHDGoogleAPI","appium","Samsung Galaxy S7 Edge WQHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","GalaxyS3GoogleAPI","appium","Samsung Galaxy S3 GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Nexus4","appium","LG Nexus 4 Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","android","appium","Android Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","5.0","Linux","android","appium","Android Emulator","5.0.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","5.1","Linux","android","appium","Android Emulator","5.1.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","6.0","Linux","android","appium","Android Emulator","6.0.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","KindleFireHDGoogleAPI","appium","Amazon Kindle Fire HD 8.9 GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","GalaxyNexus","appium","Samsung Galaxy Nexus Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7EdgeHDGoogleAPI","appium","Samsung Galaxy S7 Edge HD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7EdgeHDGoogleAPI","appium","Samsung Galaxy S7 Edge HD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7WQHDGoogleAPI","appium","Samsung Galaxy S7 WQHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7WQHDGoogleAPI","appium","Samsung Galaxy S7 WQHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8PlusGoogleAPI","appium","Samsung Galaxy S8 Plus GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8PlusGoogleAPI","appium","Samsung Galaxy S8 Plus GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","GalaxyS3","appium","Samsung Galaxy S3 Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Android GoogleAPI Emulator","appium","Android GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","5.0","Linux","Android GoogleAPI Emulator","appium","Android GoogleAPI Emulator","5.0.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","5.1","Linux","Android GoogleAPI Emulator","appium","Android GoogleAPI Emulator","5.1.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","6.0","Linux","Android GoogleAPI Emulator","appium","Android GoogleAPI Emulator","6.0.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","Android GoogleAPI Emulator","appium","Android GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","Android GoogleAPI Emulator","appium","Android GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7HDGoogleAPI","appium","Samsung Galaxy S7 HD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7HDGoogleAPI","appium","Samsung Galaxy S7 HD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","GalaxyS4","appium","Samsung Galaxy S4 Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8PlusFHDGoogleAPI","appium","Samsung Galaxy S8 Plus FHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8PlusFHDGoogleAPI","appium","Samsung Galaxy S8 Plus FHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Nexus7C","appium","Google Nexus 7C Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyTabS3GoogleAPI","appium","Samsung Galaxy Tab S3 GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyTabS3GoogleAPI","appium","Samsung Galaxy Tab S3 GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7GoogleAPI","appium","Samsung Galaxy S7 GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7GoogleAPI","appium","Samsung Galaxy S7 GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","PixelGoogleAPI","appium","Google Pixel GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","PixelGoogleAPI","appium","Google Pixel GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS9WQHDGoogleAPI","appium","Samsung Galaxy S9 WQHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS9WQHDGoogleAPI","appium","Samsung Galaxy S9 WQHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
